SW,MWCO,CA,ZP,Permeance,Rejection
1.4625323,200,59,-20,0.81,0.99
1.4625323,200,59,-20,0.95,0.52
1.4625323,200,59,-20,0.81,0.27
1.4625323,200,59,-20,0.95,0.16
1.4625323,200,59,-20,0.95,0.34
1.4625323,200,59,-20,0.95,1
1.4625323,200,59,-20,0.81,0.56
1.4625323,200,59,-20,0.95,0.25
1.4625323,200,59,-20,0.95,0.24
1.4625323,200,59,-20,0.81,0.23
1.4625323,200,59,-20,0.81,1
1.4625323,200,59,-20,0.81,0.86
1.4625323,200,59,-20,0.95,0.82
1.4625323,200,59,-20,0.95,0.88
1.4625323,200,59,-20,0.95,0.54
1.4625323,200,59,-20,0.95,0.77
1.4625323,200,59,-20,0.81,0.19
1.4625323,200,59,-20,0.81,0.62
1.4625323,200,59,-20,0.95,0.8
1.4625323,200,59,-20,0.95,0.38
1.4625323,200,59,-20,0.95,0.19
1.4625323,200,59,-20,0.81,0.88
1.4625323,200,59,-20,0.95,0.22
1.4625323,200,59,-20,0.95,0.24
1.4625323,200,59,-20,0.81,0.48
1.4625323,200,59,-20,0.81,0.97
1.4625323,200,59,-20,0.95,0.58
1.4625323,200,59,-20,0.81,0.46
1.4625323,200,59,-20,0.95,0.12
1.4625323,200,59,-20,0.81,0.25
1.4625323,200,59,-20,0.95,0.48
1.4625323,200,59,-20,0.81,0.81
1.4625323,200,59,-20,0.81,0.99
1.4625323,200,59,-20,0.81,0.47
1.4625323,200,59,-20,0.95,0.71
1.4625323,200,59,-20,0.81,0.18
1.4625323,200,59,-20,0.95,0.32
1.4625323,200,59,-20,0.81,0.93
1.4625323,200,59,-20,0.95,0.3
1.4625323,200,59,-20,0.81,0.42
1.4625323,200,59,-20,0.81,0.57
1.4625323,200,59,-20,0.81,0.79
1.4625323,200,59,-20,0.81,0.94
1.4625323,200,59,-20,0.81,0.7
1.4625323,200,59,-20,0.81,0.85
1.4625323,200,59,-20,0.81,0.79
1.4625323,200,59,-20,0.81,0.59
1.4625323,200,59,-20,0.81,1
1.4625323,200,59,-20,0.81,0.88
1.4625323,200,59,-20,0.95,0.26
1.4625323,200,59,-20,0.81,0.97
1.4625323,200,59,-20,0.95,1
1.4625323,200,59,-20,0.95,0.41
1.4625323,200,59,-20,0.81,0.99
1.4625323,200,59,-20,0.95,0.99
1.4625323,200,59,-20,0.95,1
1.4625323,200,59,-20,0.81,0.97
1.4625323,200,59,-20,0.95,0.84
1.4625323,200,59,-20,0.81,0.78
1.4625323,200,59,-20,0.95,0.73
1.4625323,200,59,-20,0.95,0.98
1.4625323,200,59,-20,0.95,0.26
1.4625323,200,59,-20,0.95,0.99
1.4625323,200,59,-20,0.81,0.87
1.4625323,200,59,-20,0.95,0.4
1.4625323,200,59,-20,0.95,0.99
1.4625323,200,59,-20,0.95,0.63
1.4625323,200,59,-20,0.81,0.06
1.4625323,200,59,-20,0.95,0.43
1.4625323,200,59,-20,0.81,0.4
1.4625323,200,59,-20,0.95,0.93
1.4625323,200,59,-20,0.95,0.42
1.4625323,200,59,-20,0.81,0.95
1.4625323,200,59,-20,0.95,0.54
1.4625323,200,59,-20,0.81,1
1.4625323,200,59,-20,0.95,0.45
1.4625323,200,59,-20,0.95,-0.01
1.4625323,200,59,-20,0.95,0.37
1.4625323,200,59,-20,0.81,1
1.4625323,200,59,-20,0.95,0.16
1.4625323,200,59,-20,0.95,0.93
1.4625323,200,59,-20,0.81,1
1.4625323,200,59,-20,0.95,0.57
1.4625323,200,59,-20,0.95,0.66
1.4625323,200,59,-20,0.81,1
1.4625323,200,59,-20,0.81,0.89
1.4625323,200,59,-20,0.95,1
1.4625323,200,59,-20,0.81,0.43
1.4625323,200,59,-20,0.81,0.16
1.4625323,200,59,-20,0.95,0.64
1.4625323,200,59,-20,0.81,0.94
1.4625323,200,59,-20,0.81,0.99
1.4625323,200,59,-20,0.95,0.84
1.4625323,200,59,-20,0.95,0.86
1.4625323,200,59,-20,0.95,0.08
1.4625323,200,59,-20,0.95,0.52
1.4625323,200,59,-20,0.95,0.2
1.4625323,200,59,-20,0.81,0.48
1.4625323,200,59,-20,0.81,0.94
1.4625323,200,59,-20,0.81,0.73
1.4625323,200,59,-20,0.81,0.78
1.4625323,200,59,-20,0.81,0.97
1.4625323,200,59,-20,0.95,0.53
1.4625323,200,59,-20,0.81,0.03
1.4625323,200,59,-20,0.95,0.35
1.4625323,200,59,-20,0.95,0.62
1.4625323,200,59,-20,0.95,0.61
1.4625323,200,59,-20,0.95,0.85
1.4625323,200,59,-20,0.81,0.97
1.4625323,200,59,-20,0.81,1
1.4625323,200,59,-20,0.95,0.99
1.4625323,200,59,-20,0.95,0.31
1.4625323,200,59,-20,0.95,1
1.4625323,200,59,-20,0.81,0.32
1.4625323,200,59,-20,0.81,0.45
1.4625323,200,59,-20,0.81,0.29
1.4625323,200,59,-20,0.81,0.97
1.4625323,200,59,-20,0.81,0.93
1.4625323,200,59,-20,0.95,0.69
1.4625323,200,59,-20,0.95,0.66
1.4625323,200,59,-20,0.95,0.3
1.4625323,200,59,-20,0.95,0.31
1.4625323,200,59,-20,0.81,0.33
1.4625323,200,59,-20,0.81,0.45
1.4625323,200,59,-20,0.81,0.85
1.4625323,200,59,-20,0.95,0.72
1.4625323,200,59,-20,0.95,0.77
1.4625323,200,59,-20,0.95,0.88
1.4625323,200,59,-20,0.81,0.91
1.4625323,200,59,-20,0.81,0.99
1.4625323,200,59,-20,0.81,0.32
1.4625323,200,59,-20,0.95,1
1.4625323,200,59,-20,0.95,1
1.4625323,200,59,-20,0.81,0.76
1.4625323,200,59,-20,0.95,0.89
1.4625323,200,59,-20,0.81,0.94
1.4625323,200,59,-20,0.81,0.98
1.4625323,200,59,-20,0.95,0.68
1.4625323,200,59,-20,0.95,0.33
1.4625323,200,59,-20,0.81,0.8
1.4625323,200,59,-20,0.95,0.96
1.4625323,200,59,-20,0.81,0.3
1.4625323,200,59,-20,0.81,0.85
1.4625323,200,59,-20,0.95,0.49
1.4625323,200,59,-20,0.95,0.98
1.4625323,200,59,-20,0.81,0.71
1.4625323,200,59,-20,0.95,0.69
1.4625323,200,59,-20,0.95,0.12
1.4625323,200,59,-20,0.81,0.55
1.4625323,200,59,-20,0.95,0.98
1.4625323,200,59,-20,0.95,0.35
1.4625323,200,59,-20,0.95,0.91
1.4625323,200,59,-20,0.95,0.95
1.4625323,200,59,-20,0.95,0.12
1.4625323,200,59,-20,0.95,0.49
1.4625323,200,59,-20,0.81,0.41
1.4625323,200,59,-20,0.81,0.46
1.4625323,200,59,-20,0.81,-0.19
1.497802734,350,87,-15,0.227163745,0.141639293
1.497802734,350,87,-15,0.227163745,0.464381925
1.497802734,350,87,-15,0.227163745,0.885730009
1.497802734,350,87,-15,0.227163745,-0.082092065
1.497802734,350,87,-15,0.227163745,-0.010786654
1.497802734,350,87,-15,0.227163745,0.231651286
1.497802734,350,87,-15,0.227163745,-0.101035995
1.497802734,350,87,-15,0.227163745,-0.112826896
1.497802734,350,87,-15,0.227163745,-0.102679022
1.497802734,350,87,-15,0.227163745,0.45323408
1.497802734,350,87,-15,0.227163745,0.032828555
1.497802734,350,87,-15,0.227163745,0.07228601
1.497802734,350,87,-15,0.227163745,0.089254697
1.497802734,350,87,-15,0.227163745,-0.099204243
1.497802734,350,87,-15,0.227163745,0.137656106
1.497802734,350,87,-15,0.227163745,0.984608022
1.497802734,350,87,-15,0.227163745,0.139184099
1.497802734,350,87,-15,0.227163745,-0.156161678
1.497802734,350,87,-15,0.227163745,0.039998259
1.497802734,350,87,-15,0.227163745,0.118173604
1.497802734,350,87,-15,0.227163745,0.490553779
1.497802734,350,87,-15,0.227163745,-0.05986771
1.497802734,350,87,-15,0.227163745,0.386794706
1.497802734,350,87,-15,0.227163745,-0.082563122
1.497802734,350,87,-15,0.227163745,-0.146148889
1.497802734,350,87,-15,0.227163745,-0.096894995
1.497802734,350,87,-15,0.227163745,0.810273659
1.497802734,350,87,-15,0.227163745,0.010326819
1.497802734,350,87,-15,0.227163745,-0.04229915
1.497802734,350,87,-15,0.227163745,0.087981772
1.497802734,350,87,-15,0.227163745,-0.13982833
1.497802734,350,87,-15,0.227163745,0.438084196
1.497802734,350,87,-15,0.227163745,0.086525859
1.497802734,350,87,-15,0.227163745,-0.094258157
1.497802734,350,87,-15,0.227163745,0.071721778
1.497802734,350,87,-15,0.227163745,0.322288588
1.497802734,350,87,-15,0.227163745,0.082064448
1.497802734,350,87,-15,0.227163745,0.362446594
1.497802734,350,87,-15,0.227163745,0.199668161
1.497802734,350,87,-15,0.227163745,0.026189553
1.497802734,350,87,-15,0.227163745,0.039513247
1.497802734,350,87,-15,0.227163745,-0.107655526
1.497802734,350,87,-15,0.227163745,-0.066195001
1.497802734,350,87,-15,0.227163745,-0.100821466
1.497802734,350,87,-15,0.227163745,0.088593517
1.497802734,350,87,-15,0.227163745,0.376428951
1.497802734,350,87,-15,0.227163745,0.036587876
1.497802734,350,87,-15,0.227163745,0.842412824
1.497802734,350,87,-15,0.227163745,0.981781946
1.497802734,350,87,-15,0.227163745,0.443330825
1.497802734,350,87,-15,0.227163745,0.027824709
1.497802734,350,87,-15,0.227163745,0.454994679
1.497802734,350,87,-15,0.227163745,0.893663571
1.497802734,350,87,-15,0.227163745,0.0313931
1.497802734,350,87,-15,0.227163745,0.978455212
1.497802734,350,87,-15,0.227163745,0.672141907
1.340724654,300,59,-37.5,1.38,0.546462741
1.340724654,300,59,-37.5,1.38,0.480033451
1.340724654,300,59,-37.5,1.38,0.928815637
1.340724654,300,59,-37.5,1.38,0.453443243
1.340724654,300,59,-37.5,1.38,0.759215905
1.340724654,300,59,-37.5,1.38,0.949492512
1.340724654,300,59,-37.5,1.38,0.513784973
1.340724654,300,59,-37.5,1.38,0.480365053
1.340724654,300,59,-37.5,1.38,0.48700754
1.340724654,300,59,-37.5,1.38,0.9565591
1.340724654,300,59,-37.5,1.38,0.935391326
1.340724654,300,59,-37.5,1.38,0.706345864
1.340724654,300,59,-37.5,1.38,0.744461566
1.340724654,300,59,-37.5,1.38,0.982382691
1.340724654,300,59,-37.5,1.38,0.995605221
1.340724654,300,59,-37.5,1.38,0.510738392
1.340724654,300,59,-37.5,1.38,0.993424938
1.340724654,300,59,-37.5,1.38,0.984423989
1.340724654,300,59,-37.5,1.38,0.958794356
1.340724654,300,59,-37.5,1.38,0.499209228
1.340724654,300,59,-37.5,1.38,0.5690927
1.340724654,300,59,-37.5,1.38,0.493338932
1.340724654,300,59,-37.5,1.38,0.857601164
1.340724654,300,59,-37.5,1.38,0.505829031
1.340724654,300,59,-37.5,1.38,0.738539699
1.340724654,300,59,-37.5,1.38,0.693719653
1.340724654,300,59,-37.5,1.38,0.841273953
1.340724654,300,59,-37.5,1.38,0.973617956
1.340724654,300,59,-37.5,1.38,0.346599954
1.340724654,300,59,-37.5,1.38,0.730586411
1.340724654,300,59,-37.5,1.38,0.735285179
1.340724654,300,59,-37.5,1.38,0.586923056
1.340724654,300,59,-37.5,1.38,0.998732006
1.340724654,300,59,-37.5,1.38,0.960799185
1.340724654,300,59,-37.5,1.38,0.675067531
1.340724654,300,59,-37.5,1.38,0.14186705
1.340724654,300,59,-37.5,1.38,0.728268743
1.340724654,300,59,-37.5,1.38,0.995769603
1.340724654,300,59,-37.5,1.38,0.963795926
1.340724654,300,59,-37.5,1.38,0.898539477
1.340724654,300,59,-37.5,1.38,0.798965419
1.340724654,300,59,-37.5,1.38,0.942350382
1.340724654,300,59,-37.5,1.38,0.462912236
1.340724654,300,59,-37.5,1.38,0.836875193
1.340724654,300,59,-37.5,1.38,0.894947715
1.340724654,300,59,-37.5,1.38,0.479069734
1.340724654,300,59,-37.5,1.38,0.941631306
1.340724654,300,59,-37.5,1.38,0.366304777
1.340724654,300,59,-37.5,1.38,0.662161929
1.340724654,300,59,-37.5,1.38,0.735944506
1.340724654,300,59,-37.5,1.38,0.950207775
1.340724654,300,59,-37.5,1.38,0.996685522
1.340724654,300,59,-37.5,1.38,0.598223406
1.340724654,300,59,-37.5,1.38,0.887766322
1.340724654,300,59,-37.5,1.38,0.72557237
1.340724654,300,59,-37.5,1.38,0.912182947
1.340724654,300,59,-37.5,1.38,0.600417195
1.340724654,300,59,-37.5,1.38,0.569924626
1.340724654,300,59,-37.5,1.38,1
1.340724654,300,59,-37.5,1.38,0.998715594
1.340724654,300,59,-37.5,1.38,0.256921557
1.340724654,300,59,-37.5,1.38,0.115403752
1.340724654,300,59,-37.5,1.38,0.663504421
1.340724654,300,59,-37.5,1.38,0.553821413
1.340724654,300,59,-37.5,1.38,0.561511269
1.340724654,300,59,-37.5,1.38,0.364620343
1.340724654,300,59,-37.5,1.38,0.830517004
1.340724654,300,59,-37.5,1.38,0.673329323
1.340724654,300,59,-37.5,1.38,0.409612987
1.340724654,300,59,-37.5,1.38,0.696047452
1.340724654,300,59,-37.5,1.38,0.538781515
1.340724654,300,59,-37.5,1.38,0.94255671
1.340724654,300,59,-37.5,1.38,0.318053547
1.340724654,300,59,-37.5,1.38,0.714485079
1.340724654,300,59,-37.5,1.38,0.826146594
1.340724654,300,59,-37.5,1.38,0.499095038
1.340724654,300,59,-37.5,1.38,0.708599173
1.340724654,300,59,-37.5,1.38,0.584239367
1.340724654,300,59,-37.5,1.38,0.799388333
1.340724654,300,59,-37.5,1.38,0.893792927
1.340724654,300,59,-37.5,1.38,0.95610724
1.340724654,300,59,-37.5,1.38,0.9752189
1.340724654,300,59,-37.5,1.38,0.557538365
1.340724654,300,59,-37.5,1.38,0.215740629
1.340724654,300,59,-37.5,1.38,0.965074927
1.340724654,300,59,-37.5,1.38,0.922179562
1.340724654,300,59,-37.5,1.38,0.513760208
1.340724654,300,59,-37.5,1.38,0.715999922
1.340724654,300,59,-37.5,1.38,0.918925865
1.340724654,300,59,-37.5,1.38,0.848548655
1.340724654,300,59,-37.5,1.38,0.863950978
1.340724654,300,59,-37.5,1.38,0.741095408
1.340724654,300,59,-37.5,1.38,0.509531594
1.340724654,300,59,-37.5,1.38,0.645487459
1.340724654,300,59,-37.5,1.38,0.653433705
1.340724654,300,59,-37.5,1.38,0.392761709
1.340724654,300,59,-37.5,1.38,0.666913485
1.340724654,300,59,-37.5,1.38,0.67195646
1.340724654,300,59,-37.5,1.38,0.994648275
1.340724654,300,59,-37.5,1.38,0.54688111
1.340724654,300,59,-37.5,1.38,0.636559586
1.340724654,300,59,-37.5,1.38,0.913108208
1.340724654,300,59,-37.5,1.38,0.958563222
1.340724654,300,59,-37.5,1.38,0.352174407
1.340724654,300,59,-37.5,1.38,0.449677782
1.340724654,300,59,-37.5,1.38,0.696811398
1.340724654,300,59,-37.5,1.38,0.470313768
1.340724654,300,59,-37.5,1.38,0.950469754
1.340724654,300,59,-37.5,1.38,0.986622742
1.340724654,300,59,-37.5,1.38,0.968153395
1.340724654,300,59,-37.5,1.38,0.847554639
1.340724654,300,59,-37.5,1.38,0.999435228
1.340724654,300,59,-37.5,1.38,0.978906456
1.340724654,300,59,-37.5,1.38,0.602155974
1.340724654,300,59,-37.5,1.38,0.939654752
1.340724654,300,59,-37.5,1.38,0.920651531
1.340724654,300,59,-37.5,1.38,0.961639387
1.340724654,300,59,-37.5,1.38,0.651227773
1.340724654,300,59,-37.5,1.38,0.987163324
1.340724654,300,59,-37.5,1.38,0.630884447
1.340724654,300,59,-37.5,1.38,0.990066
1.340724654,300,59,-37.5,1.38,0.946112541
1.340724654,300,59,-37.5,1.38,0.561070754
1.340724654,300,59,-37.5,1.38,0.523667667
1.340724654,300,59,-37.5,1.38,0.710567934
1.340724654,300,59,-37.5,1.38,0.483874954
1.340724654,300,59,-37.5,1.38,0.789497055
1.340724654,300,59,-37.5,1.38,0.780018172
1.340724654,300,59,-37.5,1.38,0.911163486
1.340724654,300,59,-37.5,1.38,0.9988715
1.340724654,300,59,-37.5,1.38,0.667489128
1.340724654,300,59,-37.5,1.38,0.502992053
1.340724654,300,59,-37.5,1.38,0.948672522
1.340724654,300,59,-37.5,1.38,0.828150424
1.340724654,300,59,-37.5,1.38,0.940840242
1.340724654,300,59,-37.5,1.38,0.995925448
1.340724654,300,59,-37.5,1.38,0.755744619
1.340724654,300,59,-37.5,1.38,0.954384055
1.340724654,300,59,-37.5,1.38,0.37787764
1.340724654,300,59,-37.5,1.38,0.895493892
1.340724654,300,59,-37.5,1.38,0.853051392
1.340724654,300,59,-37.5,1.38,0.690100992
1.340724654,300,59,-37.5,1.38,0.953602564
1.340724654,300,59,-37.5,1.38,0.985963649
1.340724654,300,59,-37.5,1.38,0.985245118
1.340724654,300,59,-37.5,1.38,0.953992084
1.340724654,300,59,-37.5,1.38,0.668765512
1.340724654,300,59,-37.5,1.38,0.811624499
1.546458739,350,87,-15,0.322751323,0.069791236
1.546458739,350,87,-15,0.322751323,-0.040123651
1.546458739,350,87,-15,0.322751323,0.326350993
1.546458739,350,87,-15,0.322751323,0.148647471
1.546458739,350,87,-15,0.322751323,0.599012782
1.546458739,350,87,-15,0.322751323,-0.067459517
1.546458739,350,87,-15,0.322751323,-0.011123833
1.546458739,350,87,-15,0.322751323,-0.075142174
1.546458739,350,87,-15,0.322751323,-0.063353198
1.546458739,350,87,-15,0.322751323,-0.155766026
1.546458739,350,87,-15,0.322751323,0.173899443
1.546458739,350,87,-15,0.322751323,0.718101307
1.546458739,350,87,-15,0.322751323,-0.061471672
1.546458739,350,87,-15,0.322751323,-0.11381578
1.546458739,350,87,-15,0.322751323,-0.102423214
1.546458739,350,87,-15,0.322751323,0.015726875
1.546458739,350,87,-15,0.322751323,-0.049530686
1.546458739,350,87,-15,0.322751323,0.1913115
1.546458739,350,87,-15,0.322751323,0.243023724
1.546458739,350,87,-15,0.322751323,-0.087512659
1.546458739,350,87,-15,0.322751323,0.017491955
1.546458739,350,87,-15,0.322751323,-0.063820744
1.546458739,350,87,-15,0.322751323,0.193924448
1.546458739,350,87,-15,0.322751323,0.931998075
1.546458739,350,87,-15,0.322751323,0.060270235
1.546458739,350,87,-15,0.322751323,0.213530519
1.546458739,350,87,-15,0.322751323,0.12673322
1.546458739,350,87,-15,0.322751323,0.087550987
1.546458739,350,87,-15,0.322751323,0.39982338
1.546458739,350,87,-15,0.322751323,-0.292819654
1.546458739,350,87,-15,0.322751323,0.865887073
1.546458739,350,87,-15,0.322751323,0.434056664
1.546458739,350,87,-15,0.322751323,0.416465323
1.546458739,350,87,-15,0.322751323,0.17748795
1.546458739,350,87,-15,0.322751323,-0.067436041
1.546458739,350,87,-15,0.322751323,-0.032062398
1.546458739,350,87,-15,0.322751323,0.867582987
1.546458739,350,87,-15,0.322751323,-0.094568083
1.546458739,350,87,-15,0.322751323,0.054071201
1.546458739,350,87,-15,0.322751323,-0.077329787
1.546458739,350,87,-15,0.322751323,0.009527796
1.546458739,350,87,-15,0.322751323,0.150845502
1.546458739,350,87,-15,0.322751323,0.414071455
1.546458739,350,87,-15,0.322751323,-0.110651455
1.546458739,350,87,-15,0.322751323,-0.104096041
1.546458739,350,87,-15,0.322751323,0.193828209
1.546458739,350,87,-15,0.322751323,0.748953173
1.546458739,350,87,-15,0.322751323,-0.152585035
1.546458739,350,87,-15,0.322751323,0.387332297
1.546458739,350,87,-15,0.322751323,0.024929925
1.546458739,350,87,-15,0.322751323,0.291362932
1.546458739,350,87,-15,0.322751323,0.048688572
1.546458739,350,87,-15,0.322751323,0.405572471
1.546458739,350,87,-15,0.322751323,0.101855039
1.546458739,350,87,-15,0.322751323,-0.015294571
1.546458739,350,87,-15,0.322751323,-0.057084155
1.546458739,350,87,-15,0.322751323,-0.223638419
1.408311346,350,87,-15,64.75433947,0.086267638
1.408311346,350,87,-15,64.75433947,0.037172779
1.408311346,350,87,-15,64.75433947,0.33046123
1.408311346,350,87,-15,64.75433947,0.079302053
1.408311346,350,87,-15,64.75433947,0.129773672
1.408311346,350,87,-15,64.75433947,0.039304342
1.408311346,350,87,-15,64.75433947,0.178766688
1.408311346,350,87,-15,64.75433947,0.878310581
1.408311346,350,87,-15,64.75433947,0.036748871
1.408311346,350,87,-15,64.75433947,0.385460615
1.408311346,350,87,-15,64.75433947,0.178880976
1.408311346,350,87,-15,64.75433947,0.398395337
1.408311346,350,87,-15,64.75433947,0.492842743
1.408311346,350,87,-15,64.75433947,-0.007379038
1.408311346,350,87,-15,64.75433947,0.163320107
1.408311346,350,87,-15,64.75433947,0.210145456
1.408311346,350,87,-15,64.75433947,0.276123311
1.408311346,350,87,-15,64.75433947,0.21592695
1.408311346,350,87,-15,64.75433947,0.002478425
1.408311346,350,87,-15,64.75433947,0.297003378
1.408311346,350,87,-15,64.75433947,0.188377613
1.408311346,350,87,-15,64.75433947,0.642906516
1.408311346,350,87,-15,64.75433947,0.039770565
1.408311346,350,87,-15,64.75433947,0.149159822
1.408311346,350,87,-15,64.75433947,0.521927507
1.408311346,350,87,-15,64.75433947,0.207966887
1.408311346,350,87,-15,64.75433947,0.193959083
1.408311346,350,87,-15,64.75433947,0.185846019
1.408311346,350,87,-15,64.75433947,0.128205045
1.408311346,350,87,-15,64.75433947,0.613434307
1.408311346,350,87,-15,64.75433947,0.063654507
1.408311346,350,87,-15,64.75433947,0.186452394
1.408311346,350,87,-15,64.75433947,0.018814275
1.408311346,350,87,-15,64.75433947,0.889409365
1.408311346,350,87,-15,64.75433947,0.218528649
1.408311346,350,87,-15,64.75433947,0.013482283
1.408311346,350,87,-15,64.75433947,0.021273739
1.408311346,350,87,-15,64.75433947,0.644052619
1.408311346,350,87,-15,64.75433947,0.040081589
1.408311346,350,87,-15,64.75433947,0.317992387
1.408311346,350,87,-15,64.75433947,0.265438827
1.408311346,350,87,-15,64.75433947,0.682468747
1.408311346,350,87,-15,64.75433947,0.076070216
1.408311346,350,87,-15,64.75433947,0.149647303
1.408311346,350,87,-15,64.75433947,0.047573816
1.408311346,350,87,-15,64.75433947,0.581063416
1.408311346,350,87,-15,64.75433947,0.093147195
1.408311346,350,87,-15,64.75433947,0.055004063
1.408311346,350,87,-15,64.75433947,0.783524637
1.408311346,350,87,-15,64.75433947,0.174137544
1.408311346,350,87,-15,64.75433947,0.076386105
1.312207792,300,59,-37.5,0.43,0.310118546
1.312207792,300,59,-37.5,0.43,0.532942585
1.312207792,300,59,-37.5,0.43,-0.029856415
1.312207792,300,59,-37.5,0.43,0.737434887
1.312207792,300,59,-37.5,0.43,0.514654296
1.312207792,300,59,-37.5,0.43,0.194506746
1.312207792,300,59,-37.5,0.43,0.468818458
1.312207792,300,59,-37.5,0.43,0.882956099
1.312207792,300,59,-37.5,0.43,0.489999511
1.312207792,300,59,-37.5,0.43,0.03882744
1.312207792,300,59,-37.5,0.43,0.424866831
1.312207792,300,59,-37.5,0.43,0.54839248
1.312207792,300,59,-37.5,0.43,0.384506622
1.312207792,300,59,-37.5,0.43,0.809633667
1.312207792,300,59,-37.5,0.43,-0.037449984
1.312207792,300,59,-37.5,0.43,0.18451738
1.312207792,300,59,-37.5,0.43,0.06745422
1.312207792,300,59,-37.5,0.43,0.067104708
1.312207792,300,59,-37.5,0.43,0.46414652
1.312207792,300,59,-37.5,0.43,0.626601356
1.312207792,300,59,-37.5,0.43,0.437291678
1.312207792,300,59,-37.5,0.43,0.478455034
1.312207792,300,59,-37.5,0.43,0.627888846
1.312207792,300,59,-37.5,0.43,0.880669228
1.312207792,300,59,-37.5,0.43,0.923200545
1.312207792,300,59,-37.5,0.43,0.601080692
1.312207792,300,59,-37.5,0.43,0.305989423
1.312207792,300,59,-37.5,0.43,0.006652651
1.312207792,300,59,-37.5,0.43,0.51293181
1.312207792,300,59,-37.5,0.43,0.268358354
1.312207792,300,59,-37.5,0.43,0.183871169
1.312207792,300,59,-37.5,0.43,0.513930246
1.312207792,300,59,-37.5,0.43,0.286673472
1.312207792,300,59,-37.5,0.43,0.274170704
1.312207792,300,59,-37.5,0.43,0.509841364
1.312207792,300,59,-37.5,0.43,0.067333507
1.312207792,300,59,-37.5,0.43,0.802835514
1.312207792,300,59,-37.5,0.43,0.767329929
1.312207792,300,59,-37.5,0.43,0.369464044
1.312207792,300,59,-37.5,0.43,0.814741301
1.312207792,300,59,-37.5,0.43,0.338362516
1.312207792,300,59,-37.5,0.43,0.538800299
1.312207792,300,59,-37.5,0.43,0.364631878
1.312207792,300,59,-37.5,0.43,0.220677424
1.312207792,300,59,-37.5,0.43,0.517296385
1.312207792,300,59,-37.5,0.43,0.8862238
1.312207792,300,59,-37.5,0.43,0.323855502
1.312207792,300,59,-37.5,0.43,0.115764481
1.312207792,300,59,-37.5,0.43,0.840361413
1.312207792,300,59,-37.5,0.43,0.347312672
1.312207792,300,59,-37.5,0.43,0.304344022
1.312207792,300,59,-37.5,0.43,0.425345967
1.312207792,300,59,-37.5,0.43,0.088578478
1.312207792,300,59,-37.5,0.43,0.141582919
1.312207792,300,59,-37.5,0.43,0.408173292
1.312207792,300,59,-37.5,0.43,0.122338913
1.312207792,300,59,-37.5,0.43,0.886650191
1.312207792,300,59,-37.5,0.43,0.244239224
1.312207792,300,59,-37.5,0.43,0.572381015
1.523386201,350,87,-15,0.101115447,0.919207524
1.523386201,350,87,-15,0.101115447,0.928674877
1.523386201,350,87,-15,0.101115447,-0.001877913
1.523386201,350,87,-15,0.101115447,0.861286976
1.523386201,350,87,-15,0.101115447,0.873303938
1.523386201,350,87,-15,0.101115447,-0.030612723
1.523386201,350,87,-15,0.101115447,-0.048875771
1.523386201,350,87,-15,0.101115447,-0.171331071
1.523386201,350,87,-15,0.101115447,-0.26683007
1.523386201,350,87,-15,0.101115447,-0.143597936
1.523386201,350,87,-15,0.101115447,0.946884479
1.523386201,350,87,-15,0.101115447,0.89251489
1.523386201,350,87,-15,0.101115447,0.615942478
1.523386201,350,87,-15,0.101115447,-0.158843901
1.523386201,350,87,-15,0.101115447,0.924751054
1.523386201,350,87,-15,0.101115447,0.325727746
1.523386201,350,87,-15,0.101115447,-0.100588674
1.523386201,350,87,-15,0.101115447,0.79639809
1.523386201,350,87,-15,0.101115447,-0.098389375
1.523386201,350,87,-15,0.101115447,-0.059556269
1.523386201,350,87,-15,0.101115447,0.04003622
1.523386201,350,87,-15,0.101115447,0.02070173
1.523386201,350,87,-15,0.101115447,0.542660195
1.523386201,350,87,-15,0.101115447,0.935367642
1.523386201,350,87,-15,0.101115447,0.377436727
1.523386201,350,87,-15,0.101115447,0.947473434
1.523386201,350,87,-15,0.101115447,-0.142587936
1.523386201,350,87,-15,0.101115447,-0.066238712
1.523386201,350,87,-15,0.101115447,-0.076367619
1.523386201,350,87,-15,0.101115447,-0.018352856
1.523386201,350,87,-15,0.101115447,0.001071939
1.523386201,350,87,-15,0.101115447,0.038811017
1.523386201,350,87,-15,0.101115447,-0.036094432
